,x,y,z
216,0.43554555571542636,0.0535475541732997,-0.3721331079499176
217,0.43857310078494655,0.053602363833426654,-0.38073271786286805
218,0.4415084636719432,0.053602760362197625,-0.38933575555109623
219,0.44435052441738576,0.0535487500996367,-0.39793352409619703
220,0.44709790109045267,0.053440414432304045,-0.40651739200573983
221,0.449749381421747,0.05327790482569617,-0.4150788002767407
222,0.45230411692224026,0.05306144574789878,-0.42360926881995975
223,0.45476127972648217,0.052791331081896826,-0.4321004285689909
224,0.45712004774561094,0.05246792377256677,-0.44054402326247516
225,0.4593791999262388,0.05209153616327902,-0.4489317811229274
226,0.46152075219466954,0.05165755050275299,-0.45724991219754657
227,0.46352843338895444,0.05116179434178683,-0.4654842987202625
228,0.465400606677361,0.050604453636438444,-0.4736252087818643
229,0.467137970850581,0.04998630341194122,-0.48166362831780374
230,0.4687416041659812,0.049308084720848,-0.489590596554404
231,0.47021203902368724,0.048570636539630126,-0.49739735240395283
232,0.4715489051057763,0.047774870475069516,-0.5050753304878097
233,0.4727522410823838,0.04692176450108745,-0.5126161779501499
234,0.47382255993361566,0.04601236273169709,-0.5200117594155945
235,0.4747602540515023,0.045047777889713425,-0.5272541640297
236,0.475565812848923,0.04402918660941465,-0.5343357131384553
237,0.476239734373636,0.04295782278360229,-0.5412489785870345
238,0.4767824927182457,0.041834977276225524,-0.5479867841074999
239,0.4771944219845893,0.04066199410544085,-0.5545422113566906
240,0.4774757612787536,0.039440265526739945,-0.5609085998843946
241,0.4776268930120701,0.038171227062731565,-0.5670795618181924
242,0.47764832772498245,0.036856354995548075,-0.5730489896227848
243,0.4775407040870457,0.03549716636684503,-0.5788110560999941
244,0.4773048496636961,0.03409521716087173,-0.5843602172949315
245,0.47694160229366334,0.03265209840356723,-0.5896912133183027
246,0.4764518551722503,0.031169434733251643,-0.5947990739268275
247,0.4758368632226077,0.029648881104050857,-0.5996791288468263
248,0.4750982469589051,0.02809212273147612,-0.604327007907428
249,0.47423798233625125,0.026500875138069275,-0.6087386410046173
250,0.47325801671184603,0.024876866245187874,-0.6129101110919801
251,0.4721449885468949,0.02321882089323468,-0.6168141116071089
252,0.47088912950087003,0.02152626598102929,-0.6204279607093534
